41.0,11.0,67.0,72.0,
11.0,-8.0,56.0,42.0,
-28.0,14.0,62.0,64.0,
-36.0,-14.0,62.0,59.0,
171.0,12.0,60.0,85.0,
-49.0,-23.0,70.0,92.0,
-1.0,5.0,65.0,85.0,
-84.0,0.0,67.0,69.0,
61.0,13.0,78.0,73.0,
46.0,3.0,72.0,66.0,
-160.0,2.0,47.0,71.0,
61.0,-2.0,71.0,90.0,
-139.0,0.0,66.0,93.0,
-9.0,-3.0,36.0,72.0,
27.0,-2.0,78.0,59.0,
142.0,10.0,58.0,47.0,
72.0,7.0,62.0,56.0,
188.0,-7.0,63.0,53.0,
191.0,6.0,73.0,54.0,
-32.0,-1.0,56.0,75.0,
94.0,2.0,71.0,62.0,
-121.0,4.0,58.0,58.0,
192.0,4.0,69.0,79.0,
97.0,-1.0,61.0,75.0,
137.0,15.0,79.0,56.0,
230.0,-8.0,68.0,63.0,
99.0,13.0,60.0,75.0,
-61.0,26.0,71.0,80.0,
-140.0,25.0,63.0,64.0,
-26.0,11.0,68.0,65.0,
94.0,21.0,79.0,69.0,
-38.0,-13.0,81.0,73.0,
7.0,9.0,54.0,73.0,
-146.0,19.0,78.0,83.0,
-17.0,14.0,51.0,68.0,
-3.0,14.0,68.0,68.0,
-17.0,-3.0,55.0,51.0,
-63.0,23.0,74.0,64.0,
-115.0,20.0,89.0,72.0,
-43.0,0.0,62.0,63.0,
-36.0,5.0,71.0,59.0,
-59.0,13.0,63.0,71.0,
92.0,24.0,84.0,78.0,
-66.0,-1.0,54.0,66.0,
-35.0,-16.0,73.0,71.0,
3.0,7.0,53.0,65.0,
142.0,-1.0,77.0,60.0,
-24.0,4.0,71.0,64.0,
51.0,12.0,76.0,68.0,
-48.0,34.0,84.0,87.0,
-106.0,22.0,79.0,73.0,
7.0,18.0,72.0,72.0,
5.0,0.0,61.0,61.0,
-66.0,-2.0,75.0,58.0,
216.0,0.0,84.0,61.0,
-59.0,16.0,65.0,74.0,
61.0,12.0,72.0,78.0,
87.0,19.0,71.0,58.0,
-201.0,6.0,66.0,59.0,
124.0,14.0,66.0,66.0,
-15.0,-1.0,51.0,96.0,
-127.0,-8.0,73.0,59.0,
-3.0,43.0,89.0,73.0,
92.0,16.0,58.0,78.0,
26.0,14.0,71.0,58.0,
-159.0,-6.0,75.0,85.0,
86.0,9.0,74.0,83.0,
60.0,13.0,69.0,78.0,
-18.0,-13.0,72.0,68.0,
-60.0,-9.0,46.0,71.0,
127.0,4.0,52.0,80.0,
-140.0,-12.0,63.0,72.0,
-123.0,23.0,81.0,57.0,
-352.0,24.0,54.0,56.0,
137.0,12.0,81.0,70.0,
-11.0,1.0,73.0,74.0,
-58.0,23.0,61.0,77.0,
173.0,-1.0,56.0,77.0,
-75.0,-9.0,70.0,79.0,
119.0,17.0,80.0,77.0,
-75.0,-7.0,61.0,89.0,
-121.0,5.0,57.0,80.0,
-161.0,12.0,56.0,73.0,
-74.0,-7.0,71.0,65.0,
114.0,0.0,61.0,60.0,
-23.0,1.0,59.0,77.0,
-129.0,-1.0,71.0,72.0,
-36.0,0.0,85.0,60.0,
93.0,-7.0,66.0,57.0,
-96.0,28.0,87.0,69.0,
70.0,6.0,90.0,82.0,
5.0,11.0,78.0,68.0,
40.0,6.0,77.0,63.0,
-160.0,-5.0,54.0,58.0,
5.0,-2.0,57.0,62.0,
35.0,6.0,66.0,73.0,
-226.0,-2.0,87.0,75.0,
-87.0,8.0,60.0,60.0,
-176.0,-16.0,72.0,76.0,
172.0,13.0,72.0,80.0,
-214.0,14.0,64.0,76.0,
-25.0,15.0,69.0,64.0,
16.0,13.0,56.0,61.0,
60.0,0.0,77.0,80.0,
276.0,-2.0,56.0,88.0,
-41.0,1.0,72.0,65.0,
29.0,-10.0,69.0,57.0,
-118.0,8.0,81.0,57.0,
-42.0,3.0,64.0,82.0,
-198.0,7.0,55.0,64.0,
-95.0,11.0,61.0,66.0,
-40.0,1.0,62.0,80.0,
-136.0,8.0,72.0,87.0,
60.0,-8.0,32.0,59.0,
54.0,-12.0,69.0,61.0,
6.0,3.0,68.0,63.0,
45.0,-2.0,54.0,62.0,
-49.0,9.0,70.0,54.0,
-125.0,0.0,59.0,58.0,
249.0,4.0,66.0,62.0,
165.0,14.0,62.0,70.0,
49.0,-4.0,70.0,69.0,
135.0,11.0,56.0,60.0,
-295.0,14.0,56.0,59.0,
-107.0,13.0,75.0,65.0,
-94.0,0.0,75.0,68.0,
-172.0,8.0,81.0,62.0,
38.0,6.0,83.0,87.0,
19.0,12.0,75.0,48.0,
18.0,19.0,63.0,59.0,
111.0,-2.0,75.0,67.0,
129.0,-1.0,62.0,64.0,
-207.0,14.0,80.0,65.0,
-129.0,4.0,69.0,68.0,
68.0,3.0,54.0,71.0,
69.0,-1.0,78.0,78.0,
29.0,7.0,76.0,67.0,
-141.0,5.0,86.0,66.0,
-11.0,1.0,81.0,85.0,
-190.0,13.0,81.0,49.0,
29.0,7.0,59.0,76.0,
-66.0,10.0,65.0,86.0,
-95.0,-14.0,57.0,41.0,
0.0,1.0,71.0,78.0,
-125.0,0.0,59.0,64.0,
226.0,1.0,87.0,78.0,
4.0,6.0,70.0,73.0,
11.0,-9.0,54.0,72.0,
34.0,0.0,69.0,89.0,
321.0,18.0,56.0,79.0,
105.0,9.0,62.0,52.0,
153.0,-3.0,84.0,59.0,
13.0,2.0,55.0,67.0,
-115.0,20.0,70.0,71.0,
-77.0,10.0,60.0,67.0,
169.0,8.0,65.0,87.0,
-36.0,27.0,67.0,77.0,
178.0,8.0,65.0,95.0,
28.0,1.0,71.0,76.0,
-56.0,5.0,78.0,74.0,
172.0,6.0,70.0,87.0,
-103.0,3.0,60.0,70.0,
-51.0,0.0,59.0,52.0,
-68.0,18.0,53.0,73.0,
-227.0,22.0,82.0,72.0,
-144.0,4.0,58.0,60.0,
39.0,18.0,76.0,70.0,
53.0,4.0,81.0,58.0,
-48.0,-24.0,61.0,64.0,
-108.0,-9.0,58.0,45.0,
46.0,-16.0,85.0,78.0,
74.0,17.0,67.0,81.0,
0.0,10.0,51.0,56.0,
-108.0,-11.0,68.0,72.0,
185.0,3.0,69.0,55.0,
-70.0,23.0,52.0,87.0,
132.0,-10.0,70.0,57.0,
38.0,-1.0,75.0,61.0,
193.0,2.0,48.0,84.0,
-29.0,14.0,52.0,67.0,
-203.0,0.0,64.0,56.0,
-32.0,12.0,71.0,80.0,
-21.0,3.0,81.0,60.0,
-42.0,3.0,59.0,62.0,
130.0,2.0,73.0,71.0,
-160.0,2.0,61.0,65.0,
-73.0,-7.0,74.0,93.0,
-95.0,9.0,57.0,58.0,
-47.0,11.0,64.0,66.0,
143.0,6.0,47.0,79.0,
-44.0,1.0,81.0,53.0,
79.0,8.0,81.0,66.0,
17.0,-10.0,59.0,66.0,
134.0,-5.0,71.0,61.0,
-112.0,11.0,63.0,67.0,
-178.0,17.0,54.0,63.0,
-56.0,3.0,59.0,59.0,
-51.0,6.0,48.0,55.0,
102.0,-3.0,73.0,77.0,
-96.0,5.0,64.0,78.0,
44.0,0.0,58.0,76.0,
130.0,-8.0,76.0,77.0,
-85.0,-2.0,62.0,53.0,
35.0,15.0,79.0,57.0,
-80.0,-8.0,78.0,61.0,
-171.0,28.0,78.0,66.0,
-5.0,-10.0,70.0,66.0,
-22.0,4.0,69.0,79.0,
-91.0,-2.0,56.0,59.0,
-260.0,-3.0,70.0,85.0,
177.0,17.0,43.0,81.0,
-22.0,-14.0,58.0,78.0,
-127.0,17.0,63.0,99.0,
-6.0,8.0,76.0,66.0,
26.0,-21.0,100.0,79.0,
